kind,dataset_id,key,decision,reason,reviewer,reviewed_at,comment,legacy_file_uid
annotation,ANN_EIRLPRJ_01331,c138a5d6-70bf-4367-83f0-be0579b0af82,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c297f402-2561-427c-bc5d-40a5dcf88643,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c2b918b4-7b53-410f-b470-7a44f9173f2d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c3557ca7-eb51-4505-a06a-6d3d0dcd9d83,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c368c046-9ba1-4a07-80f4-8948b881f644,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c37dad48-3f30-4f63-99b3-5ccdb4d99598,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c3bbbbf5-8f1c-49ba-b673-97f3e908a402,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c3dd0913-59dc-43df-9ce3-881c46f2b5c8,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c3ed0f6f-9c87-4649-b4c5-c88a8b767005,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c4070bde-9ee9-4f23-a522-568f4df51b2c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c4588e8b-33d4-4d4c-bfea-5c037f24418f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c4a97084-f7bd-4517-90d5-abcb06f4b2f6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c669a80c-5604-4e81-ac98-d9682e6b0fc7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c67e446f-bbcf-4ae9-b0cf-651b5da39698,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c69e77e2-86d1-484a-8130-a69a5d07f5d6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c6def5c3-5b6d-4edb-837e-32b84dabdf26,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c6ea5420-3830-42a8-bf9d-5301a61aa374,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c71f83e3-13fb-4f98-9328-665d55b1e087,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c7c8ac80-e84f-4b7a-9a2d-66835a77d722,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c843d972-e7e9-4681-a484-1e3e3e999c28,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c864f317-5548-4a87-a545-908c7fe5ba41,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c8881e1e-3512-4ac2-bf09-cbe41c20f7d2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c8c4fd51-6eb7-4101-8d4d-930c490ec93b,keep,,unknown,,,
annotation,ANN_EIRLPRJ_01331,c9134467-a1bf-464f-be34-8d159da8ec9a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c9391566-386f-48aa-995e-0ea6a08e1f47,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,c9bf2cf2-09dd-4366-9f8f-e6e879748b43,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ca2bbf13-8e15-4c81-a72a-375eff13217e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ca68e94d-b279-4536-b4a3-ec521420b932,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cae94bc2-a3ba-48aa-905f-9c533f3adba3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,caf3d3e5-206c-41c7-b1e4-644c9db7e094,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cb2c2872-86f2-434c-8efb-f10d2bacfb64,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cb739ede-5dd5-4fb6-9986-e7644ab1643a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cb960b37-6aea-49df-a458-cfaee5eedb82,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cbe2dc92-591d-4bc4-a755-e310854f756e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cd61ac6f-0521-4c49-8794-b07662219177,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cdabdfd8-ce7e-41fd-b89f-54a6a78b48a3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ce335d20-1351-4f60-8398-8e09f441cd36,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ce7054c2-77e7-4a10-b25d-279c55357e90,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cf12c24b-5400-4e6c-95d1-db60fb956f23,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cf1dd321-f30f-41bd-aeb1-9b0465c43cc7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,cfae4caf-d9c3-4991-968f-1cf3ca74d3e7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d00bbf21-d4f6-43b9-80c0-4048d9540837,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d0111bf7-e5f4-4448-a53e-7d31d2ef6aaf,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d08c375c-7868-4e39-b755-a51a9d84d269,keep,true_small_lesion,unknown,,,
annotation,ANN_EIRLPRJ_01331,d129c810-3976-46b9-9fb5-55d7f9797b80,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d17fc8b2-265f-421a-beb9-f8794fb053b7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d18a539a-5fb7-430a-9a2e-a50079c6f593,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d1ac536b-ebbb-4925-9564-e7e7fb79cfc7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d201b30b-eed4-4bae-a45e-619560fc07b6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d2d8334d-0767-495a-9cec-28de1f746aad,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d2ecd2a0-8787-49d6-8d86-ac2220586813,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d2f9e698-1d62-4447-bce8-3974d558ed91,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d382a38c-2769-402f-a68b-89bab9318796,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d3b6fa34-0e75-49f7-bfc9-5a8fed1a8138,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d3e1b4d3-025c-4558-b949-6f86c9344350,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d4ee7806-17ea-4e8b-ad52-766b8d35d1a0,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d53f597a-9dde-4c62-886c-d41c7445b798,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d6735ad5-9823-4124-9be2-d29e1842965d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d6b02e62-9de7-43a1-976d-cb258fef5b66,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d6ffd836-da35-4858-b256-cca9810eb413,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d76731dc-7c12-4d1b-af33-852d6679c93f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d7e4a23c-729e-4ce9-8245-3f9768e54fc1,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d8264f97-91c9-4e36-b541-5414f453527e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d8da24dc-e9df-4c50-9a19-d4fa28aaf4c4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d906cd20-371c-440c-88e3-daca45e5f1bf,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d92d6ce2-d738-492f-a071-e05e81c3dcb7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d93d9072-0a6f-47ad-90fc-307066c47854,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,d9b83834-4ad7-46f2-acda-d54091d2bd0a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,da4859f9-93d9-45e0-93d4-0796aad86720,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,dacd8ea1-8f64-4e45-92ec-77251089377a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,dae57ce3-a15a-4627-a9a4-094c4e493262,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,dae964db-13cf-4b53-b0f8-f2d39770ee03,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,db116db0-e215-4562-9056-0804bd2e8e4d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,db8857cd-579e-4ae5-acb2-00fa1f067454,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,dbb4c63c-7287-4bcf-a0e7-210641fa276e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,dd303907-334f-43c6-9d8f-7fe19a6a3b65,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,dd481cd6-be4d-49ee-95d5-246ea586fbd2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ddd75b30-7d7a-4a19-adef-7742c2f24db5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,dddefdb4-fcec-4150-a3e1-a9829de699ca,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,df2646a2-3d36-43e8-971e-ce32c8f07713,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,df80e207-51f2-4246-a365-cbd8e12e3ed5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,dfe46faf-d855-45f6-986d-5c147b8cda00,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e056b4e5-edce-419a-a496-3f76add80b87,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e08fc5ff-2a51-48d1-a367-a4cd469fe95a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e0efc573-e858-4a39-aee4-ae4e5eae76bf,keep,invalid_annotation,unknown,,,
annotation,ANN_EIRLPRJ_01331,e0f78ab4-e2df-4597-aefb-4a8525ede347,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e1d2a0e8-a18a-486f-910c-037887645326,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e202b91d-2ed9-4aa5-981f-83c74ac1e0b2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e240b17a-1469-4d1b-a226-2868aea1bf7b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e2671a53-17f7-4853-81c6-a2f24dc0f724,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e2bd6ae9-e294-438a-ae6d-fffa8bd9a0ef,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e2ec8867-9648-470c-b37f-ab292831d938,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e3ff4e67-c11d-40ae-bfe2-2c5d8034adae,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e4294e2e-3b64-47b4-8b59-43303c80e10b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e4df541c-7206-4a8f-a0e1-a9fa76b76b9b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e6e0430c-3a87-4f98-bb60-b47c72bd1f8c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e7727d5e-2be2-4478-b7ec-b590d0a639ab,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e7737649-5d5a-417b-880f-6327d3325c61,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e7d01d65-de4c-4176-84e4-cb9f3ff3dd9b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e81a7a94-6f0f-41cc-9d11-77d04e712e1e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e834388d-a7f3-4dd5-83dd-e330bf8cae00,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e8842527-6068-49c3-b117-b29dee217bd6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e97462c9-f513-44ba-be61-081cc0bab15f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e9bd55a4-e198-4a0f-8dcb-2399b60a4f46,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e9d5f6cc-742b-408b-89aa-acc163cc68a7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,e9fbb683-a686-41ea-a88a-afe4d00d7250,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ea52ae95-3399-48e1-aea9-ff6d7b83432d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,eac36f51-82de-4283-aef6-a53f2c0cc061,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,eb63388c-b4ba-4edc-aa9c-2bfeead16c8d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,eb64692d-201a-49d6-92b5-e54265c55cb4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ebd167b4-54cc-4e80-8215-3f9ab5a97483,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ec27318e-6dfb-4c49-84af-f1ba128bfbe9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ed9f031c-4ebe-4e15-b9f4-0a6ddb6ac041,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,edef49c6-3a14-4ed9-9347-d26d056363f4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ee48e6fd-8c06-4480-9ea5-1edad5a5f5af,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ee6a1fe0-f62f-4976-9898-0349dbfcbdee,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ef374866-c64a-410c-8d17-9275654398f9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ef552090-5961-474e-a697-6a1acb98de7e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ef711f49-cb37-4f02-b448-1f24afa4c8d0,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ef869a30-4c99-4b83-9ee4-910c05c0b145,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,eface21d-2364-4e3c-bd02-f06dd8d9c4ff,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,efb19d33-0a4b-4350-a0e4-ab0f1d64a61a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f0217310-60f6-497e-bea2-9f36ab399793,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f09249cc-78ad-4bcf-8fb6-e8763a0a0a0e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f1f7bda7-15cb-48fb-8b5d-77be268c197c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f4057c9f-6971-4dcd-a133-673075bdb875,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f4e1a53e-83cd-4bf6-8e74-e2586bca79a2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f562e889-e4ce-44d8-b17f-eca5b041505c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f5d3450a-4c4e-414f-a17c-c800f136dbf2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f652b2c1-b191-4d3f-b0b4-b284d1df2ac3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f65b88a1-bbb5-4ac5-9ad4-c512db8f0d14,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f6a54de9-819d-4afb-8ad3-99e6b0092efe,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f6faf53f-ee49-4889-a349-a42f9c1b7bba,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f72d2439-4c78-47b7-9977-fd0d4d434f47,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f733763d-cee6-4619-8761-7a9b4fddd649,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f7bdd00c-119c-4089-bae3-ca9ea49e355c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f82a219b-d771-427a-83b9-be0e8af66851,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f8452e49-a6cf-4e79-89a1-3a882140326c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f86caed8-759d-41f7-b3a2-2067eb167260,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f8db269f-47be-4e83-954f-51b6a325f1b7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f9037d23-1eaa-4211-8577-cb6df819d7d9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f967a68e-0f21-45e2-ba77-7c4e7f4ece16,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,f9b135a2-400b-4d75-ba25-169990f8849e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fa8083d5-903b-476d-bc01-f4e9092d1294,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fa86b436-0812-44e9-b962-9ca5e288eab6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,faf577b0-b107-4461-88fb-234773b09dfe,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fb0ddd67-b835-494a-8a22-0890292d514e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fb481bd1-134f-425f-9d9a-bfc823c98023,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fc38e803-73d7-48fc-b4f0-3d5960fcd8bc,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fc6765de-4e76-41c0-bc9d-e124b79ec712,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fd498a72-2ade-436b-b306-ac44403a11b3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fd88b86d-c0eb-4a55-9118-39cda31fbaa2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fefd0d7d-71bd-4b82-b76e-f3c8e93c0481,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ff20f1e4-0cd0-4074-a6e4-02e89588aa1a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ff288a7c-5f18-44a3-989d-b6427e831d94,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,ffa0ec16-a82b-4032-9df0-79bdf96442d7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01331,fff048a1-799b-4d63-af1a-9f8091b0758c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,010867af-2e85-4b2b-8087-cd86af64808b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,01b24d9f-98e2-4333-9b1b-39a97b56cf47,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,01b68127-af10-41d6-9283-01b7345de6b4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,02531bc3-f641-4e9c-add2-cf7b7213ec0b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,02c4337b-15d3-47ba-9f86-29374ab52173,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,032b9e9f-72d4-46e8-bc18-5909f32b7315,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,033ad238-1a9a-466c-ab47-d57322f8e0e1,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,03c047ae-ebfa-4df9-aac0-70a41dc19ccd,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,04550100-dde7-4fb2-b9a2-e5c6cf57cc6e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,051ac9f1-0070-4f98-94df-801570148e53,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0564c3e4-7d36-442a-a3e6-d95a9f4cdc07,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,057eedf8-c58b-4af3-ac4d-41382f3df2d5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,05d6fb07-f41f-4598-8568-6a38a0367779,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,06ae9288-7e70-4c36-941f-cdf3fceb24c2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,06b69229-331a-4afb-bc1c-33dbbcc3d93c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,07384a35-3ba8-48f6-8396-5d7c620b92bd,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,07446f22-91f4-4fa3-9d89-fea35162e956,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,077c4609-192c-4f95-b3db-10b2f06c5a85,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,07e32ad3-82a6-4da7-bc43-8c73b08db0bd,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,084a971a-386e-47d3-a929-a15119babacd,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,084bda0d-6a5d-4389-a2dc-075d508688bc,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,091a47a9-57f8-46ef-aa1d-ab9c531530ed,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,09c0685c-396d-4817-a154-82cca399bbb3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0abf8aaf-6c3c-4166-822d-b1da274336e8,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0ad74dae-b9e1-45f8-8573-52acc15e6668,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0b281948-7d9d-47ab-9ce6-31f5a9e24606,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0c0f5018-438d-4529-8821-5b068231f509,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0d8504e9-e774-41fa-86c6-c0b02d99669a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0deef284-68fe-4896-b10f-f170aa43a435,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0e447216-82ac-4a51-a319-7f3fe8c189cf,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,0eac871f-f26b-4468-b894-445c7af84366,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,110d0d39-d214-4686-8360-d7bc79a6420a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,111f976a-a029-4a37-b7a4-86ec6e9096e6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,114aff0d-ea75-4b3e-9965-1856c38888f7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,118d4234-338a-498f-91dc-a7d9e76e032a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,119a0120-ff61-49b3-9360-9ebe985ed264,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,11bfba91-8f6c-4112-82ca-08c7bd010f04,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,11fe7a03-ae17-400b-a726-17418faea319,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,125c3ad2-a02d-447a-9c88-527197ec5d68,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1294c17f-8ba2-4a47-8a63-5a5c90116703,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,13612a5a-a6de-42ea-ab71-904efec29666,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1395c3bb-31e9-460e-b030-ebc2b0c39df1,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,141dc255-3546-47e0-b1cc-a07beaf5f3e2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,146bb980-2990-43f7-93b2-ac31400340d4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,150d9252-7624-46a2-8fc1-13058a5c160e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,162b9384-5b0b-4a92-a234-28fdb2397e3d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,164d7140-c998-481f-978c-81a9ee26c8eb,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,168d08f1-31d4-466b-9a30-57c8cf693ac8,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,16a963af-d8d9-4180-b6ca-bf90ff9c091f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,16fc05c3-a5e9-4a1b-9c29-ec38e664345b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,18687a5f-27ca-4abf-91d7-5a0e7cd2965c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1872ee4b-e44d-4792-9251-ec09d9224564,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,19d635ce-e81d-44e9-8a99-913eeb71b362,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1a185f63-d9dc-4b11-af2e-9a865370ea7a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1b0b51f8-9318-431d-b8c4-fcc8d1b580d2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1b21446b-463a-426c-8f08-3d22fe819917,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1b9c7701-6d8d-408a-b644-a5a21df7d884,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1c1bab37-ff64-441d-addc-1e28e79f14c3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1c787056-cabf-4e09-8a8f-47f3e52a8b61,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1cb27265-4f59-4e43-a7da-aecf852eaeff,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1ceb1ad3-dc22-43ab-8eac-1f6856ba5ae5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1d75b55a-937b-4ae6-9ae5-c1b31e039e3a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1d7b5bb6-b62e-4f13-a26c-341505b0c097,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01333,1db3e219-c58d-475c-871a-139fe9939b15,keep,visually_valid,unknown,,,
